"Date","Price","Open","High","Low","Vol.","Change %"
"06/07/2004","5,949.15","5,949.15","5,949.15","5,949.15","","0.63%"
"06/04/2004","5,911.82","5,911.82","5,911.82","5,911.82","","1.26%"
"06/03/2004","5,838.24","5,838.24","5,838.24","5,838.24","","0.22%"
"06/02/2004","5,825.24","5,825.24","5,825.24","5,825.24","","0.66%"
"06/01/2004","5,787.03","5,787.03","5,787.03","5,787.03","","-1.14%"
"05/31/2004","5,853.68","5,853.68","5,853.68","5,853.68","","0.50%"
"05/28/2004","5,824.61","5,824.61","5,824.61","5,824.61","","-0.61%"
"05/27/2004","5,860.29","5,860.29","5,860.29","5,860.29","","0.55%"
"05/26/2004","5,828.30","5,828.30","5,828.30","5,828.30","","1.41%"
"05/25/2004","5,747.54","5,747.54","5,747.54","5,747.54","","-0.49%"
"05/24/2004","5,775.80","5,775.80","5,775.80","5,775.80","","1.38%"
"05/21/2004","5,697.02","5,697.02","5,697.02","5,697.02","","-0.08%"
"05/20/2004","5,701.68","5,701.68","5,701.68","5,701.68","","-0.92%"
"05/19/2004","5,754.36","5,754.36","5,754.36","5,754.36","","2.15%"
"05/18/2004","5,633.25","5,633.25","5,633.25","5,633.25","","0.84%"
"05/17/2004","5,586.48","5,586.48","5,586.48","5,586.48","","-1.28%"
"05/14/2004","5,658.76","5,658.76","5,658.76","5,658.76","","-0.24%"
"05/13/2004","5,672.57","5,672.57","5,672.57","5,672.57","","1.40%"
"05/12/2004","5,594.26","5,594.26","5,594.26","5,594.26","","-1.17%"
"05/11/2004","5,660.28","5,660.28","5,660.28","5,660.28","","1.64%"
"05/10/2004","5,569.06","5,569.06","5,569.06","5,569.06","","-2.67%"
"05/07/2004","5,721.91","5,721.91","5,721.91","5,721.91","","0.00%"
"05/06/2004","5,722.13","5,722.13","5,722.13","5,722.13","","-1.99%"
"05/05/2004","5,838.35","5,838.35","5,838.35","5,838.35","","0.87%"
"05/04/2004","5,787.76","5,787.76","5,787.76","5,787.76","","-0.13%"
"05/03/2004","5,795.10","5,795.10","5,795.10","5,795.10","","1.14%"
"04/30/2004","5,729.68","5,729.68","5,729.68","5,729.68","","-0.28%"
"04/29/2004","5,745.86","5,745.86","5,745.86","5,745.86","","-0.86%"
"04/28/2004","5,795.72","5,795.72","5,795.72","5,795.72","","-1.57%"
"04/27/2004","5,888.36","5,888.36","5,888.36","5,888.36","","-0.09%"
"04/26/2004","5,893.74","5,893.74","5,893.74","5,893.74","","-0.68%"
"04/23/2004","5,934.04","5,934.04","5,934.04","5,934.04","","0.68%"
"04/22/2004","5,893.75","5,893.75","5,893.75","5,893.75","","1.13%"
"04/21/2004","5,827.74","5,827.74","5,827.74","5,827.74","","-0.80%"
"04/20/2004","5,874.88","5,874.88","5,874.88","5,874.88","","0.80%"
"04/19/2004","5,828.17","5,828.17","5,828.17","5,828.17","","-0.22%"
"04/16/2004","5,840.87","5,840.87","5,840.87","5,840.87","","0.77%"
"04/15/2004","5,795.98","5,795.98","5,795.98","5,795.98","","-0.23%"
"04/14/2004","5,809.48","5,809.48","5,809.48","5,809.48","","-1.15%"
"04/13/2004","5,876.84","5,876.84","5,876.84","5,876.84","","0.92%"
"04/08/2004","5,823.01","5,823.01","5,823.01","5,823.01","","0.15%"
"04/07/2004","5,814.36","5,814.36","5,814.36","5,814.36","","-0.31%"
"04/06/2004","5,832.34","5,832.34","5,832.34","5,832.34","","-0.93%"
"04/05/2004","5,886.97","5,886.97","5,886.97","5,886.97","","1.10%"
"04/02/2004","5,822.70","5,822.70","5,822.70","5,822.70","","1.91%"
"04/01/2004","5,713.82","5,713.82","5,713.82","5,713.82","","1.23%"
"03/31/2004","5,644.15","5,644.15","5,644.15","5,644.15","","0.14%"
"03/30/2004","5,636.16","5,636.16","5,636.16","5,636.16","","-0.39%"
"03/29/2004","5,658.08","5,658.08","5,658.08","5,658.08","","1.16%"
"03/26/2004","5,593.02","5,593.02","5,593.02","5,593.02","","0.62%"
"03/25/2004","5,558.79","5,558.79","5,558.79","5,558.79","","1.48%"
"03/24/2004","5,477.91","5,477.91","5,477.91","5,477.91","","-0.61%"
"03/23/2004","5,511.32","5,511.32","5,511.32","5,511.32","","0.02%"
"03/22/2004","5,510.23","5,510.23","5,510.23","5,510.23","","-2.05%"
"03/19/2004","5,625.55","5,625.55","5,625.55","5,625.55","","0.65%"
"03/18/2004","5,589.26","5,589.26","5,589.26","5,589.26","","-1.81%"
"03/17/2004","5,692.12","5,692.12","5,692.12","5,692.12","","1.90%"
"03/16/2004","5,586.25","5,586.25","5,586.25","5,586.25","","0.40%"
"03/15/2004","5,564.13","5,564.13","5,564.13","5,564.13","","-2.40%"
"03/12/2004","5,701.05","5,701.05","5,701.05","5,701.05","","0.42%"
"03/11/2004","5,677.15","5,677.15","5,677.15","5,677.15","","-2.97%"
"03/10/2004","5,851.00","5,851.00","5,851.00","5,851.00","","0.56%"
"03/09/2004","5,818.21","5,818.21","5,818.21","5,818.21","","-1.17%"
"03/08/2004","5,887.26","5,887.26","5,887.26","5,887.26","","0.54%"
"03/05/2004","5,855.70","5,855.70","5,855.70","5,855.70","","-0.42%"
"03/04/2004","5,880.35","5,880.35","5,880.35","5,880.35","","0.51%"
"03/03/2004","5,850.79","5,850.79","5,850.79","5,850.79","","-0.71%"
"03/02/2004","5,892.59","5,892.59","5,892.59","5,892.59","","0.97%"
"03/01/2004","5,835.79","5,835.79","5,835.79","5,835.79","","0.63%"
"02/27/2004","5,799.31","5,799.31","5,799.31","5,799.31","","0.29%"
"02/26/2004","5,782.26","5,782.26","5,782.26","5,782.26","","0.32%"
"02/25/2004","5,763.80","5,763.80","5,763.80","5,763.80","","0.52%"
"02/24/2004","5,733.93","5,733.93","5,733.93","5,733.93","","-1.28%"
"02/23/2004","5,808.20","5,808.20","5,808.20","5,808.20","","-0.06%"
"02/20/2004","5,811.51","5,811.51","5,811.51","5,811.51","","-0.69%"
"02/19/2004","5,852.05","5,852.05","5,852.05","5,852.05","","1.36%"
"02/18/2004","5,773.76","5,773.76","5,773.76","5,773.76","","0.14%"
"02/17/2004","5,765.65","5,765.65","5,765.65","5,765.65","","0.70%"
"02/16/2004","5,725.57","5,725.57","5,725.57","5,725.57","","0.79%"
"02/13/2004","5,680.84","5,680.84","5,680.84","5,680.84","","-0.88%"
"02/12/2004","5,731.00","5,731.00","5,731.00","5,731.00","","0.10%"
"02/11/2004","5,725.23","5,725.23","5,725.23","5,725.23","","0.26%"
"02/10/2004","5,710.59","5,710.59","5,710.59","5,710.59","","0.13%"
"02/09/2004","5,703.24","5,703.24","5,703.24","5,703.24","","1.08%"
"02/06/2004","5,642.51","5,642.51","5,642.51","5,642.51","","0.40%"
"02/05/2004","5,620.09","5,620.09","5,620.09","5,620.09","","0.08%"
"02/04/2004","5,615.82","5,615.82","5,615.82","5,615.82","","-0.84%"
"02/03/2004","5,663.53","5,663.53","5,663.53","5,663.53","","-0.73%"
"02/02/2004","5,705.26","5,705.26","5,705.26","5,705.26","","0.73%"
"01/30/2004","5,663.87","5,663.87","5,663.87","5,663.87","","-0.65%"
"01/29/2004","5,701.03","5,701.03","5,701.03","5,701.03","","-1.20%"
"01/28/2004","5,770.27","5,770.27","5,770.27","5,770.27","","0.25%"
"01/27/2004","5,755.69","5,755.69","5,755.69","5,755.69","","0.59%"
"01/26/2004","5,721.92","5,721.92","5,721.92","5,721.92","","-0.48%"
"01/23/2004","5,749.37","5,749.37","5,749.37","5,749.37","","-0.06%"
"01/22/2004","5,752.86","5,752.86","5,752.86","5,752.86","","0.52%"
"01/21/2004","5,722.93","5,722.93","5,722.93","5,722.93","","0.44%"
"01/20/2004","5,697.73","5,697.73","5,697.73","5,697.73","","-0.81%"
"01/19/2004","5,744.10","5,744.10","5,744.10","5,744.10","","0.50%"
"01/16/2004","5,715.80","5,715.80","5,715.80","5,715.80","","1.24%"
"01/15/2004","5,646.03","5,646.03","5,646.03","5,646.03","","0.40%"
"01/14/2004","5,623.58","5,623.58","5,623.58","5,623.58","","1.02%"
"01/13/2004","5,566.96","5,566.96","5,566.96","5,566.96","","0.46%"
"01/12/2004","5,541.23","5,541.23","5,541.23","5,541.23","","-0.41%"
"01/09/2004","5,564.12","5,564.12","5,564.12","5,564.12","","-0.50%"
"01/08/2004","5,592.02","5,592.02","5,592.02","5,592.02","","0.82%"
"01/07/2004","5,546.55","5,546.55","5,546.55","5,546.55","","-0.90%"
"01/06/2004","5,596.84","5,596.84","5,596.84","5,596.84","","-0.35%"
"01/05/2004","5,616.24","5,616.24","5,616.24","5,616.24","","0.32%"
"01/02/2004","5,598.36","5,598.36","5,598.36","5,598.36","","1.09%"
"12/31/2003","5,537.81","5,537.81","5,537.81","5,537.81","","0.81%"
"12/30/2003","5,493.11","5,493.11","5,493.11","5,493.11","","0.24%"
"12/29/2003","5,480.05","5,480.05","5,480.05","5,480.05","","0.30%"
"12/24/2003","5,463.72","5,463.72","5,463.72","5,463.72","","0.29%"
"12/23/2003","5,447.82","5,447.82","5,447.82","5,447.82","","0.12%"
"12/22/2003","5,441.55","5,441.55","5,441.55","5,441.55","","-0.17%"
"12/19/2003","5,450.87","5,450.87","5,450.87","5,450.87","","-0.03%"
"12/18/2003","5,452.69","5,452.69","5,452.69","5,452.69","","0.67%"
"12/17/2003","5,416.36","5,416.36","5,416.36","5,416.36","","-0.19%"
"12/16/2003","5,426.84","5,426.84","5,426.84","5,426.84","","-0.11%"
"12/15/2003","5,432.78","5,432.78","5,432.78","5,432.78","","0.57%"
"12/12/2003","5,401.93","5,401.93","5,401.93","5,401.93","","0.08%"
"12/11/2003","5,397.72","5,397.72","5,397.72","5,397.72","","0.84%"
"12/10/2003","5,352.51","5,352.51","5,352.51","5,352.51","","-0.50%"
"12/09/2003","5,379.39","5,379.39","5,379.39","5,379.39","","0.62%"
"12/08/2003","5,346.38","5,346.38","5,346.38","5,346.38","","-0.64%"
"12/05/2003","5,380.98","5,380.98","5,380.98","5,380.98","","-1.13%"
"12/04/2003","5,442.33","5,442.33","5,442.33","5,442.33","","-0.14%"
"12/03/2003","5,449.88","5,449.88","5,449.88","5,449.88","","0.87%"
"12/02/2003","5,403.09","5,403.09","5,403.09","5,403.09","","-0.53%"
"12/01/2003","5,431.71","5,431.71","5,431.71","5,431.71","","1.91%"
"11/28/2003","5,329.83","5,329.83","5,329.83","5,329.83","","-0.20%"
"11/27/2003","5,340.52","5,340.52","5,340.52","5,340.52","","0.48%"
"11/26/2003","5,314.88","5,314.88","5,314.88","5,314.88","","-0.09%"
"11/25/2003","5,319.49","5,319.49","5,319.49","5,319.49","","0.18%"
"11/24/2003","5,310.00","5,310.00","5,310.00","5,310.00","","1.36%"
"11/21/2003","5,238.52","5,238.52","5,238.52","5,238.52","","1.26%"
"11/20/2003","5,173.57","5,173.57","5,173.57","5,173.57","","-0.57%"
"11/19/2003","5,203.13","5,203.13","5,203.13","5,203.13","","-0.28%"
"11/18/2003","5,217.99","5,217.99","5,217.99","5,217.99","","-0.19%"
"11/17/2003","5,227.91","5,227.91","5,227.91","5,227.91","","-2.59%"
"11/14/2003","5,366.89","5,366.89","5,366.89","5,366.89","","1.06%"
"11/13/2003","5,310.79","5,310.79","5,310.79","5,310.79","","0.04%"
"11/12/2003","5,308.45","5,308.45","5,308.45","5,308.45","","0.15%"
"11/11/2003","5,300.67","5,300.67","5,300.67","5,300.67","","-0.56%"
"11/10/2003","5,330.45","5,330.45","5,330.45","5,330.45","","-0.81%"
"11/07/2003","5,373.93","5,373.93","5,373.93","5,373.93","","1.20%"
"11/06/2003","5,310.22","5,310.22","5,310.22","5,310.22","","0.56%"
"11/05/2003","5,280.75","5,280.75","5,280.75","5,280.75","","-0.92%"
"11/04/2003","5,329.87","5,329.87","5,329.87","5,329.87","","-0.41%"
"11/03/2003","5,352.06","5,352.06","5,352.06","5,352.06","","1.95%"
"10/31/2003","5,249.55","5,249.55","5,249.55","5,249.55","","-0.42%"
"10/30/2003","5,271.58","5,271.58","5,271.58","5,271.58","","0.61%"
"10/29/2003","5,239.83","5,239.83","5,239.83","5,239.83","","0.44%"
"10/28/2003","5,216.79","5,216.79","5,216.79","5,216.79","","1.38%"
"10/27/2003","5,145.88","5,145.88","5,145.88","5,145.88","","1.23%"
"10/24/2003","5,083.13","5,083.13","5,083.13","5,083.13","","0.06%"
"10/23/2003","5,080.05","5,080.05","5,080.05","5,080.05","","-1.16%"
"10/22/2003","5,139.83","5,139.83","5,139.83","5,139.83","","-1.80%"
"10/21/2003","5,234.15","5,234.15","5,234.15","5,234.15","","0.13%"
"10/20/2003","5,227.13","5,227.13","5,227.13","5,227.13","","0.15%"
"10/17/2003","5,219.23","5,219.23","5,219.23","5,219.23","","-0.11%"
"10/16/2003","5,225.10","5,225.10","5,225.10","5,225.10","","-0.52%"
"10/15/2003","5,252.32","5,252.32","5,252.32","5,252.32","","0.90%"
"10/14/2003","5,205.50","5,205.50","5,205.50","5,205.50","","-0.46%"
"10/13/2003","5,229.54","5,229.54","5,229.54","5,229.54","","1.64%"
"10/10/2003","5,145.16","5,145.16","5,145.16","5,145.16","","-0.57%"
"10/09/2003","5,174.52","5,174.52","5,174.52","5,174.52","","2.35%"
"10/08/2003","5,055.66","5,055.66","5,055.66","5,055.66","","-0.19%"
"10/07/2003","5,065.22","5,065.22","5,065.22","5,065.22","","-0.81%"
"10/06/2003","5,106.62","5,106.62","5,106.62","5,106.62","","-0.46%"
"10/03/2003","5,129.97","5,129.97","5,129.97","5,129.97","","3.24%"
"10/02/2003","4,969.02","4,969.02","4,969.02","4,969.02","","0.06%"
"10/01/2003","4,966.01","4,966.01","4,966.01","4,966.01","","1.79%"
"09/30/2003","4,878.83","4,878.83","4,878.83","4,878.83","","-1.68%"
"09/29/2003","4,962.43","4,962.43","4,962.43","4,962.43","","-0.87%"
"09/26/2003","5,006.09","5,006.09","5,006.09","5,006.09","","-0.43%"
"09/25/2003","5,027.53","5,027.53","5,027.53","5,027.53","","-1.02%"
"09/24/2003","5,079.27","5,079.27","5,079.27","5,079.27","","-0.07%"
"09/23/2003","5,082.77","5,082.77","5,082.77","5,082.77","","-0.52%"
"09/22/2003","5,109.10","5,109.10","5,109.10","5,109.10","","-2.69%"
"09/19/2003","5,250.22","5,250.22","5,250.22","5,250.22","","-1.21%"
"09/18/2003","5,314.62","5,314.62","5,314.62","5,314.62","","0.62%"
"09/17/2003","5,281.80","5,281.80","5,281.80","5,281.80","","0.22%"
"09/16/2003","5,270.10","5,270.10","5,270.10","5,270.10","","1.44%"
"09/15/2003","5,195.33","5,195.33","5,195.33","5,195.33","","0.48%"
"09/12/2003","5,170.74","5,170.74","5,170.74","5,170.74","","-0.77%"
"09/11/2003","5,210.72","5,210.72","5,210.72","5,210.72","","0.59%"
"09/10/2003","5,180.31","5,180.31","5,180.31","5,180.31","","-1.38%"
"09/09/2003","5,252.76","5,252.76","5,252.76","5,252.76","","-1.01%"
"09/08/2003","5,306.38","5,306.38","5,306.38","5,306.38","","0.50%"
"09/05/2003","5,279.97","5,279.97","5,279.97","5,279.97","","-0.53%"
"09/04/2003","5,307.90","5,307.90","5,307.90","5,307.90","","-0.35%"
"09/03/2003","5,326.70","5,326.70","5,326.70","5,326.70","","1.75%"
"09/02/2003","5,235.12","5,235.12","5,235.12","5,235.12","","0.16%"
"09/01/2003","5,226.69","5,226.69","5,226.69","5,226.69","","1.42%"
"08/29/2003","5,153.40","5,153.40","5,153.40","5,153.40","","-0.35%"
"08/28/2003","5,171.35","5,171.35","5,171.35","5,171.35","","1.31%"
"08/27/2003","5,104.53","5,104.53","5,104.53","5,104.53","","0.72%"
"08/26/2003","5,068.23","5,068.23","5,068.23","5,068.23","","-1.05%"
"08/25/2003","5,122.19","5,122.19","5,122.19","5,122.19","","-1.13%"
"08/22/2003","5,180.75","5,180.75","5,180.75","5,180.75","","0.68%"
"08/21/2003","5,145.62","5,145.62","5,145.62","5,145.62","","0.79%"
"08/20/2003","5,105.04","5,105.04","5,105.04","5,105.04","","-0.92%"
"08/19/2003","5,152.28","5,152.28","5,152.28","5,152.28","","0.29%"
"08/18/2003","5,137.31","5,137.31","5,137.31","5,137.31","","0.67%"
"08/15/2003","5,103.28","5,103.28","5,103.28","5,103.28","","0.54%"
"08/14/2003","5,076.02","5,076.02","5,076.02","5,076.02","","1.67%"
"08/13/2003","4,992.54","4,992.54","4,992.54","4,992.54","","-0.01%"
"08/12/2003","4,992.80","4,992.80","4,992.80","4,992.80","","0.62%"
"08/11/2003","4,961.81","4,961.81","4,961.81","4,961.81","","0.72%"
"08/08/2003","4,926.28","4,926.28","4,926.28","4,926.28","","1.12%"
"08/07/2003","4,871.92","4,871.92","4,871.92","4,871.92","","0.14%"
"08/06/2003","4,865.06","4,865.06","4,865.06","4,865.06","","-1.93%"
"08/05/2003","4,960.71","4,960.71","4,960.71","4,960.71","","1.45%"
"08/04/2003","4,889.73","4,889.73","4,889.73","4,889.73","","-0.87%"
"08/01/2003","4,932.73","4,932.73","4,932.73","4,932.73","","-1.27%"
"07/31/2003","4,995.98","4,995.98","4,995.98","4,995.98","","1.19%"
"07/30/2003","4,937.21","4,937.21","4,937.21","4,937.21","","0.96%"
"07/29/2003","4,890.33","4,890.33","4,890.33","4,890.33","","-0.71%"
"07/28/2003","4,925.42","4,925.42","4,925.42","4,925.42","","1.79%"
"07/25/2003","4,838.88","4,838.88","4,838.88","4,838.88","","-1.51%"
"07/24/2003","4,912.87","4,912.87","4,912.87","4,912.87","","2.18%"
"07/23/2003","4,807.90","4,807.90","4,807.90","4,807.90","","-0.10%"
"07/22/2003","4,812.89","4,812.89","4,812.89","4,812.89","","0.38%"
"07/21/2003","4,794.90","4,794.90","4,794.90","4,794.90","","-1.54%"
"07/18/2003","4,869.83","4,869.83","4,869.83","4,869.83","","-0.01%"
"07/17/2003","4,870.08","4,870.08","4,870.08","4,870.08","","-0.68%"
"07/16/2003","4,903.32","4,903.32","4,903.32","4,903.32","","-0.90%"
"07/15/2003","4,947.85","4,947.85","4,947.85","4,947.85","","-0.34%"
"07/14/2003","4,964.80","4,964.80","4,964.80","4,964.80","","1.66%"
"07/11/2003","4,883.93","4,883.93","4,883.93","4,883.93","","1.29%"
"07/10/2003","4,821.69","4,821.69","4,821.69","4,821.69","","-1.33%"
"07/09/2003","4,886.51","4,886.51","4,886.51","4,886.51","","-1.20%"
"07/08/2003","4,945.75","4,945.75","4,945.75","4,945.75","","-0.13%"
"07/07/2003","4,952.32","4,952.32","4,952.32","4,952.32","","3.57%"
"07/04/2003","4,781.42","4,781.42","4,781.42","4,781.42","","-0.64%"
"07/03/2003","4,812.06","4,812.06","4,812.06","4,812.06","","0.42%"
"07/02/2003","4,791.84","4,791.84","4,791.84","4,791.84","","2.19%"
"07/01/2003","4,689.01","4,689.01","4,689.01","4,689.01","","-2.31%"
"06/30/2003","4,799.65","4,799.65","4,799.65","4,799.65","","-0.80%"
"06/27/2003","4,838.43","4,838.43","4,838.43","4,838.43","","0.21%"
"06/26/2003","4,828.10","4,828.10","4,828.10","4,828.10","","-0.17%"
"06/25/2003","4,836.25","4,836.25","4,836.25","4,836.25","","0.17%"
"06/24/2003","4,827.92","4,827.92","4,827.92","4,827.92","","-0.51%"
"06/23/2003","4,852.65","4,852.65","4,852.65","4,852.65","","-2.13%"
"06/20/2003","4,958.45","4,958.45","4,958.45","4,958.45","","0.80%"
"06/19/2003","4,919.28","4,919.28","4,919.28","4,919.28","","-1.40%"
"06/18/2003","4,989.33","4,989.33","4,989.33","4,989.33","","0.41%"
"06/17/2003","4,968.87","4,968.87","4,968.87","4,968.87","","0.83%"
"06/16/2003","4,928.10","4,928.10","4,928.10","4,928.10","","2.11%"
"06/13/2003","4,826.34","4,826.34","4,826.34","4,826.34","","-1.31%"
"06/12/2003","4,890.24","4,890.24","4,890.24","4,890.24","","1.22%"
"06/11/2003","4,831.31","4,831.31","4,831.31","4,831.31","","1.23%"
"06/10/2003","4,772.43","4,772.43","4,772.43","4,772.43","","0.98%"
"06/09/2003","4,726.27","4,726.27","4,726.27","4,726.27","","-1.23%"
"06/06/2003","4,785.03","4,785.03","4,785.03","4,785.03","","2.02%"
"06/05/2003","4,690.44","4,690.44","4,690.44","4,690.44","","-0.97%"
"06/04/2003","4,736.48","4,736.48","4,736.48","4,736.48","","0.89%"
"06/03/2003","4,694.81","4,694.81","4,694.81","4,694.81","","-0.28%"
"06/02/2003","4,707.87","4,707.87","4,707.87","4,707.87","","2.13%"
"05/30/2003","4,609.79","4,609.79","4,609.79","4,609.79","","0.76%"
"05/29/2003","4,575.02","4,575.02","4,575.02","4,575.02","","0.66%"
"05/28/2003","4,544.86","4,544.86","4,544.86","4,544.86","","2.08%"
"05/27/2003","4,452.16","4,452.16","4,452.16","4,452.16","","0.36%"
"05/26/2003","4,436.09","4,436.09","4,436.09","4,436.09","","-0.40%"
"05/23/2003","4,453.98","4,453.98","4,453.98","4,453.98","","-0.21%"
"05/22/2003","4,463.37","4,463.37","4,463.37","4,463.37","","0.77%"
"05/21/2003","4,429.44","4,429.44","4,429.44","4,429.44","","0.21%"
"05/20/2003","4,419.94","4,419.94","4,419.94","4,419.94","","0.46%"
"05/19/2003","4,399.51","4,399.51","4,399.51","4,399.51","","-4.26%"
"05/16/2003","4,595.26","4,595.26","4,595.26","4,595.26","","0.62%"
"05/15/2003","4,566.72","4,566.72","4,566.72","4,566.72","","1.23%"
"05/14/2003","4,511.19","4,511.19","4,511.19","4,511.19","","-0.06%"
"05/13/2003","4,513.93","4,513.93","4,513.93","4,513.93","","0.03%"
"05/12/2003","4,512.40","4,512.40","4,512.40","4,512.40","","-0.15%"
"05/09/2003","4,519.10","4,519.10","4,519.10","4,519.10","","0.98%"
"05/08/2003","4,475.36","4,475.36","4,475.36","4,475.36","","-2.80%"
"05/07/2003","4,604.47","4,604.47","4,604.47","4,604.47","","-0.91%"
"05/06/2003","4,646.75","4,646.75","4,646.75","4,646.75","","2.12%"
"05/05/2003","4,550.22","4,550.22","4,550.22","4,550.22","","1.12%"
"05/02/2003","4,499.95","4,499.95","4,499.95","4,499.95","","0.49%"
"04/30/2003","4,478.01","4,478.01","4,478.01","4,478.01","","0.47%"
"04/29/2003","4,457.18","4,457.18","4,457.18","4,457.18","","-0.30%"
"04/28/2003","4,470.47","4,470.47","4,470.47","4,470.47","","2.91%"
"04/25/2003","4,344.06","4,344.06","4,344.06","4,344.06","","-1.25%"
"04/24/2003","4,399.06","4,399.06","4,399.06","4,399.06","","-1.80%"
"04/23/2003","4,479.62","4,479.62","4,479.62","4,479.62","","1.65%"
"04/22/2003","4,406.93","4,406.93","4,406.93","4,406.93","","0.70%"
"04/17/2003","4,376.48","4,376.48","4,376.48","4,376.48","","0.23%"
"04/16/2003","4,366.41","4,366.41","4,366.41","4,366.41","","-0.90%"
"04/15/2003","4,406.17","4,406.17","4,406.17","4,406.17","","1.62%"
"04/14/2003","4,335.98","4,335.98","4,335.98","4,335.98","","1.30%"
"04/11/2003","4,280.42","4,280.42","4,280.42","4,280.42","","1.05%"
"04/10/2003","4,235.83","4,235.83","4,235.83","4,235.83","","-2.75%"
"04/09/2003","4,355.65","4,355.65","4,355.65","4,355.65","","-0.19%"
"04/08/2003","4,363.92","4,363.92","4,363.92","4,363.92","","-1.44%"
"04/07/2003","4,427.53","4,427.53","4,427.53","4,427.53","","3.44%"
"04/04/2003","4,280.16","4,280.16","4,280.16","4,280.16","","1.77%"
"04/03/2003","4,205.85","4,205.85","4,205.85","4,205.85","","1.63%"
"04/02/2003","4,138.27","4,138.27","4,138.27","4,138.27","","4.13%"
"04/01/2003","3,974.11","3,974.11","3,974.11","3,974.11","","0.63%"
"03/31/2003","3,949.11","3,949.11","3,949.11","3,949.11","","-4.19%"
"03/28/2003","4,121.86","4,121.86","4,121.86","4,121.86","","0.37%"
"03/27/2003","4,106.54","4,106.54","4,106.54","4,106.54","","-2.32%"
"03/26/2003","4,204.15","4,204.15","4,204.15","4,204.15","","-0.29%"
"03/25/2003","4,216.57","4,216.57","4,216.57","4,216.57","","2.53%"
"03/24/2003","4,112.59","4,112.59","4,112.59","4,112.59","","-5.67%"
"03/21/2003","4,359.68","4,359.68","4,359.68","4,359.68","","3.43%"
"03/20/2003","4,215.12","4,215.12","4,215.12","4,215.12","","-1.51%"
"03/19/2003","4,279.74","4,279.74","4,279.74","4,279.74","","1.53%"
"03/18/2003","4,215.21","4,215.21","4,215.21","4,215.21","","-1.30%"
"03/17/2003","4,270.78","4,270.78","4,270.78","4,270.78","","3.35%"
"03/14/2003","4,132.45","4,132.45","4,132.45","4,132.45","","7.25%"
"03/13/2003","3,852.98","3,852.98","3,852.98","3,852.98","","6.31%"
"03/12/2003","3,624.23","3,624.23","3,624.23","3,624.23","","-3.62%"
"03/11/2003","3,760.54","3,760.54","3,760.54","3,760.54","","-0.80%"
"03/10/2003","3,790.98","3,790.98","3,790.98","3,790.98","","-2.38%"
"03/07/2003","3,883.43","3,883.43","3,883.43","3,883.43","","-2.26%"
"03/06/2003","3,973.36","3,973.36","3,973.36","3,973.36","","-0.77%"
"03/05/2003","4,004.33","4,004.33","4,004.33","4,004.33","","-0.79%"
"03/04/2003","4,036.41","4,036.41","4,036.41","4,036.41","","-3.08%"
"03/03/2003","4,164.88","4,164.88","4,164.88","4,164.88","","0.30%"
"02/28/2003","4,152.54","4,152.54","4,152.54","4,152.54","","1.41%"
"02/27/2003","4,094.83","4,094.83","4,094.83","4,094.83","","2.15%"
"02/26/2003","4,008.53","4,008.53","4,008.53","4,008.53","","-0.92%"
"02/25/2003","4,045.93","4,045.93","4,045.93","4,045.93","","-3.67%"
"02/24/2003","4,200.08","4,200.08","4,200.08","4,200.08","","-1.56%"
"02/21/2003","4,266.75","4,266.75","4,266.75","4,266.75","","0.90%"
"02/20/2003","4,228.54","4,228.54","4,228.54","4,228.54","","-1.91%"
"02/19/2003","4,311.02","4,311.02","4,311.02","4,311.02","","-2.70%"
"02/18/2003","4,430.80","4,430.80","4,430.80","4,430.80","","1.96%"
"02/17/2003","4,345.60","4,345.60","4,345.60","4,345.60","","1.92%"
"02/14/2003","4,263.63","4,263.63","4,263.63","4,263.63","","2.50%"
"02/13/2003","4,159.45","4,159.45","4,159.45","4,159.45","","-0.43%"
"02/12/2003","4,177.49","4,177.49","4,177.49","4,177.49","","-2.51%"
"02/11/2003","4,284.87","4,284.87","4,284.87","4,284.87","","2.51%"
"02/10/2003","4,179.96","4,179.96","4,179.96","4,179.96","","-0.87%"
"02/07/2003","4,216.75","4,216.75","4,216.75","4,216.75","","-1.39%"
"02/06/2003","4,276.34","4,276.34","4,276.34","4,276.34","","-1.68%"
"02/05/2003","4,349.37","4,349.37","4,349.37","4,349.37","","0.74%"
"02/04/2003","4,317.52","4,317.52","4,317.52","4,317.52","","-3.19%"
"02/03/2003","4,459.68","4,459.68","4,459.68","4,459.68","","0.68%"
"01/31/2003","4,429.66","4,429.66","4,429.66","4,429.66","","0.82%"
"01/30/2003","4,393.85","4,393.85","4,393.85","4,393.85","","2.61%"
"01/29/2003","4,282.16","4,282.16","4,282.16","4,282.16","","1.43%"
"01/28/2003","4,221.88","4,221.88","4,221.88","4,221.88","","0.15%"
"01/27/2003","4,215.42","4,215.42","4,215.42","4,215.42","","-3.55%"
"01/24/2003","4,370.45","4,370.45","4,370.45","4,370.45","","-0.66%"
"01/23/2003","4,399.66","4,399.66","4,399.66","4,399.66","","-0.46%"
"01/22/2003","4,419.88","4,419.88","4,419.88","4,419.88","","-2.04%"
"01/21/2003","4,511.87","4,511.87","4,511.87","4,511.87","","-0.92%"
"01/20/2003","4,553.60","4,553.60","4,553.60","4,553.60","","-1.21%"
"01/17/2003","4,609.18","4,609.18","4,609.18","4,609.18","","-2.73%"
